"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20150101","2호선","낙성대","14586.0","14889.0","20151217"
"20150101","2호선","사당","19233.0","20298.0","20151217"
"20150101","2호선","방배","5920.0","6065.0","20151217"
"20150101","2호선","서초","4379.0","4120.0","20151217"
"20150101","분당선","선정릉","1972.0","1828.0","20151217"
"20150101","분당선","가천대","2512.0","3332.0","20151217"
"20150101","분당선","태평","7637.0","7899.0","20151217"
"20150101","분당선","모란","11155.0","11269.0","20151217"
"20150101","분당선","야탑","13041.0","13379.0","20151217"
"20150101","분당선","서현","12399.0","12379.0","20151217"
"20150101","분당선","수내","4326.0","4368.0","20151217"
"20150101","분당선","정자","5826.0","6328.0","20151217"
"20150101","분당선","미금","9748.0","10361.0","20151217"
"20150101","분당선","오리","6642.0","5873.0","20151217"
"20150101","분당선","이매","1950.0","1835.0","20151217"
"20150101","분당선","보정","1107.0","958.0","20151217"
"20150101","분당선","죽전","9097.0","10753.0","20151217"
"20150101","분당선","구성","1977.0","2287.0","20151217"
"20150101","분당선","신갈","1862.0","1837.0","20151217"
"20150101","분당선","기흥","3351.0","3444.0","20151217"
"20150101","분당선","상갈","2108.0","2383.0","20151217"
"20150101","분당선","청명","1733.0","1612.0","20151217"
"20150101","분당선","영통","4293.0","4577.0","20151217"
"20150101","분당선","망포","5007.0","5273.0","20151217"
"20150101","분당선","매탄권선","1909.0","1955.0","20151217"
"20150101","분당선","수원시청","5852.0","5379.0","20151217"
"20150101","분당선","매교","1105.0","1049.0","20151217"
"20150101","수인선","달월","29.0","29.0","20151217"
"20150101","수인선","월곶","1134.0","1044.0","20151217"
"20150101","수인선","소래포구","3102.0","3024.0","20151217"
"20150101","수인선","인천논현","2378.0","2532.0","20151217"
"20150101","수인선","호구포","1329.0","1363.0","20151217"
"20150101","수인선","남동인더스파크","574.0","582.0","20151217"
"20150101","수인선","원인재","1944.0","2089.0","20151217"
"20150101","수인선","연수","1858.0","1747.0","20151217"
"20150101","수인선","송도","1534.0","1646.0","20151217"
"20150101","경원선","방학","5101.0","5009.0","20151217"
"20150101","경원선","도봉","2984.0","2914.0","20151217"
"20150101","경원선","도봉산","3005.0","2781.0","20151217"
"20150101","경원선","망월사","3500.0","3733.0","20151217"
"20150101","경원선","회룡","6142.0","6251.0","20151217"
"20150101","경원선","의정부","14741.0","15137.0","20151217"
"20150101","경원선","가능","3907.0","3718.0","20151217"
"20150101","경원선","녹양","2212.0","2052.0","20151217"
"20150101","경원선","양주","4420.0","4266.0","20151217"
"20150101","경원선","덕계","931.0","998.0","20151217"
"20150101","경원선","덕정","3304.0","3443.0","20151217"
"20150101","경원선","지행","3870.0","3986.0","20151217"
"20150101","경원선","동두천 중앙","2281.0","2329.0","20151217"
"20150101","경원선","보산","1589.0","1572.0","20151217"
"20150101","경원선","동두천","1254.0","1710.0","20151217"
"20150101","경원선","소요산","3314.0","2709.0","20151217"
"20150101","일산선","원흥","1171.0","1021.0","20151217"
"20150101","일산선","삼송","5220.0","5363.0","20151217"
"20150101","일산선","원당","5277.0","5527.0","20151217"
"20150101","일산선","화정","9270.0","9823.0","20151217"
"20150101","일산선","대곡","547.0","432.0","20151217"
"20150101","일산선","백석","4909.0","4632.0","20151217"
"20150101","일산선","마두","3320.0","3457.0","20151217"
"20150101","일산선","정발산","4945.0","4880.0","20151217"
"20150101","일산선","주엽","3874.0","4000.0","20151217"
"20150101","일산선","대화","5366.0","4919.0","20151217"
"20150101","5호선","방화","3776.0","3764.0","20151217"
"20150101","5호선","개화산","2861.0","2759.0","20151217"
"20150101","5호선","김포공항","6807.0","6474.0","20151217"
"20150101","5호선","송정","5375.0","5692.0","20151217"
"20150101","5호선","마곡","1038.0","958.0","20151217"
"20150101","5호선","발산","4651.0","4810.0","20151217"
"20150101","5호선","우장산","6604.0","6809.0","20151217"
"20150101","5호선","화곡","12588.0","12494.0","20151217"
"20150101","5호선","까치산","14750.0","14559.0","20151217"
"20150101","5호선","신정","5835.0","5387.0","20151217"
"20150101","5호선","목동","7319.0","7681.0","20151217"
"20150101","5호선","오목교","11386.0","12081.0","20151217"
"20150101","5호선","양평","1929.0","1953.0","20151217"
"20150101","5호선","영등포구청","884.0","785.0","20151217"
"20150101","5호선","영등포시장","3157.0","3432.0","20151217"
"20150101","5호선","신길","1205.0","1378.0","20151217"
"20150101","5호선","여의도","5461.0","5833.0","20151217"
"20150101","5호선","여의나루","3155.0","3181.0","20151217"
"20150101","5호선","마포","4230.0","4307.0","20151217"
"20150101","5호선","공덕","3969.0","3851.0","20151217"
"20150101","5호선","애오개","1948.0","1973.0","20151217"
"20150101","5호선","충정로","1374.0","1316.0","20151217"
"20150101","5호선","서대문","4352.0","4123.0","20151217"
"20150101","5호선","광화문","14847.0","13822.0","20151217"
"20150101","5호선","종로3가","7554.0","6525.0","20151217"
"20150101","5호선","을지로4가","997.0","1095.0","20151217"
"20150101","5호선","동대문역사문화공원","921.0","1041.0","20151217"
"20150101","5호선","청구","1983.0","1733.0","20151217"
"20150101","5호선","신금호","2226.0","2339.0","20151217"
"20150101","5호선","행당","3488.0","3151.0","20151217"
"20150101","5호선","왕십리(성동구청)","2897.0","3592.0","20151217"
"20150101","5호선","마장","2551.0","2529.0","20151217"
"20150101","5호선","답십리","6925.0","6630.0","20151217"
"20150101","5호선","장한평","6543.0","6358.0","20151217"
"20150101","5호선","군자","5191.0","5920.0","20151217"
"20150101","5호선","아차산","10657.0","9950.0","20151217"
"20150101","5호선","광나루","7750.0","7170.0","20151217"
"20150101","5호선","천호","12201.0","12178.0","20151217"
"20150101","5호선","강동","8418.0","7459.0","20151217"
"20150101","5호선","길동","3424.0","3709.0","20151217"
"20150101","5호선","굽은다리","4623.0","4454.0","20151217"
"20150101","5호선","명일","4147.0","4365.0","20151217"
"20150101","5호선","고덕","3124.0","3162.0","20151217"
"20150101","5호선","상일동","5044.0","4831.0","20151217"
"20150101","5호선","둔촌동","5249.0","5317.0","20151217"
"20150101","5호선","올림픽공원","1981.0","1727.0","20151217"
"20150101","5호선","방이","3052.0","2838.0","20151217"
"20150101","5호선","오금","1276.0","1277.0","20151217"
"20150101","5호선","개롱","2492.0","2627.0","20151217"
"20150101","5호선","거여","3160.0","3129.0","20151217"
"20150101","5호선","마천","3098.0","3471.0","20151217"
"20150101","6호선","응암","8290.0","8406.0","20151217"
"20150101","6호선","역촌","1673.0","2032.0","20151217"
"20150101","6호선","불광","3659.0","3102.0","20151217"
"20150101","6호선","독바위","1454.0","1837.0","20151217"
"20150101","6호선","구산","3411.0","2743.0","20151217"
"20150101","6호선","새절","5995.0","6093.0","20151217"
"20150101","6호선","증산","4914.0","5073.0","20151217"
"20150101","6호선","디지털미디어시티","5384.0","5879.0","20151217"
"20150101","6호선","월드컵경기장","7294.0","7031.0","20151217"
"20150101","6호선","마포구청","5351.0","4857.0","20151217"
"20150101","6호선","망원","5047.0","5390.0","20151217"
"20150101","6호선","합정","5436.0","5969.0","20151217"
"20150101","6호선","상수","5650.0","5760.0","20151217"
"20150101","6호선","광흥창","3250.0","3026.0","20151217"
"20150101","6호선","대흥","2787.0","2956.0","20151217"
"20150101","6호선","공덕","5743.0","5619.0","20151217"
"20150101","6호선","효창공원앞","2812.0","2603.0","20151217"
"20150101","6호선","삼각지","3654.0","2657.0","20151217"
"20150101","6호선","녹사평(용산구청)","3860.0","4204.0","20151217"
"20150101","6호선","이태원","14608.0","12167.0","20151217"
"20150101","6호선","한강진","3247.0","3344.0","20151217"
"20150101","6호선","버티고개","903.0","1006.0","20151217"
"20150101","6호선","약수","1326.0","1311.0","20151217"
"20150101","6호선","청구","965.0","1162.0","20151217"
"20150101","6호선","신당","3119.0","2662.0","20151217"
"20150101","6호선","동묘앞","4463.0","4156.0","20151217"
"20150101","6호선","창신","1331.0","1180.0","20151217"
"20150101","6호선","보문","3485.0","3243.0","20151217"
"20150101","6호선","안암","5082.0","5447.0","20151217"
"20150101","6호선","고려대","3895.0","3968.0","20151217"
"20150101","6호선","월곡","5053.0","4946.0","20151217"
"20150101","6호선","상월곡","2504.0","2356.0","20151217"
"20150101","6호선","돌곶이","3938.0","3911.0","20151217"
"20150101","6호선","석계","5842.0","6240.0","20151217"
"20150101","6호선","태릉입구","2174.0","2426.0","20151217"
"20150101","6호선","화랑대","4476.0","3934.0","20151217"
"20150101","6호선","봉화산(서울의료원)","3714.0","3764.0","20151217"
"20150101","7호선","장암","837.0","426.0","20151217"
"20150101","7호선","도봉산","5860.0","6288.0","20151217"
"20150101","7호선","수락산","7342.0","7123.0","20151217"
"20150101","7호선","마들","5512.0","5442.0","20151217"
"20150101","7호선","노원","10284.0","10972.0","20151217"
"20150101","7호선","중계","6383.0","6077.0","20151217"
"20150101","7호선","하계","9342.0","9372.0","20151217"
"20150101","7호선","공릉","5220.0","5512.0","20151217"
"20150101","7호선","태릉입구","3707.0","3414.0","20151217"
"20150101","7호선","먹골","4686.0","4843.0","20151217"
"20150101","7호선","중화","5573.0","5524.0","20151217"
"20150101","경부선","평택","10081.0","10303.0","20151217"
"20150101","2호선","강남","39173.0","37776.0","20151217"
"20150101","2호선","역삼","11014.0","10523.0","20151217"
"20150101","2호선","선릉","12212.0","10392.0","20151217"
"20150101","2호선","삼성","27725.0","27187.0","20151217"
"20150101","2호선","종합운동장","6708.0","6036.0","20151217"
"20150101","2호선","신천","13010.0","12463.0","20151217"
"20150101","2호선","잠실","43883.0","37438.0","20151217"
"20150101","2호선","잠실나루","6079.0","6329.0","20151217"
"20150101","2호선","강변","32030.0","31533.0","20151217"
"20150101","2호선","구의","9976.0","9883.0","20151217"
"20150101","2호선","건대입구","28295.0","28851.0","20151217"
"20150101","2호선","성수","6120.0","6463.0","20151217"
"20150101","2호선","뚝섬","4994.0","5101.0","20151217"
"20150101","2호선","한양대","2698.0","2999.0","20151217"
"20150101","2호선","왕십리(성동구청)","10140.0","9394.0","20151217"
"20150101","2호선","상왕십리","4092.0","3892.0","20151217"
"20150101","2호선","신당","6545.0","7078.0","20151217"
"20150101","2호선","동대문역사문화공원","10470.0","11541.0","20151217"
"20150101","2호선","을지로4가","3322.0","3021.0","20151217"
"20150101","2호선","을지로3가","5524.0","5322.0","20151217"
"20150101","2호선","을지로입구","22859.0","22023.0","20151217"
"20150101","2호선","시청","8152.0","5656.0","20151217"
"20150101","1호선","동묘앞","5345.0","5654.0","20151217"
"20150101","1호선","청량리(지하)","17217.0","17253.0","20151217"
"20150101","1호선","제기동","8002.0","7891.0","20151217"
"20150101","1호선","신설동","6618.0","6196.0","20151217"
"20150101","2호선","교대","11075.0","10692.0","20151217"
"20150101","1호선","동대문","9081.0","10579.0","20151217"
"20150101","1호선","종로5가","9789.0","9216.0","20151217"
"20150101","1호선","종로3가","17917.0","15817.0","20151217"
"20150101","1호선","종각","22084.0","17648.0","20151217"
"20150101","1호선","시청","11016.0","8943.0","20151217"
"20150101","1호선","서울역","47071.0","40197.0","20151217"
"20150101","경부선","성환","2444.0","2611.0","20151217"
"20150101","경부선","직산","669.0","772.0","20151217"
"20150101","경부선","두정","3497.0","3731.0","20151217"
"20150101","경부선","천안","6650.0","6788.0","20151217"
"20150101","경부선","당정","2917.0","2959.0","20151217"
"20150101","경부선","서동탄","860.0","860.0","20151217"
"20150101","경부선","광명","503.0","329.0","20151217"
"20150101","안산선","산본","8862.0","8151.0","20151217"
"20150101","7호선","상봉","8668.0","7849.0","20151217"
"20150101","7호선","면목","6963.0","7030.0","20151217"
"20150101","7호선","사가정","8561.0","8154.0","20151217"
"20150101","7호선","용마산","2910.0","2994.0","20151217"
"20150101","7호선","중곡","4630.0","4463.0","20151217"
"20150101","7호선","군자","6970.0","5169.0","20151217"
"20150101","7호선","어린이대공원","5939.0","5846.0","20151217"
"20150101","7호선","건대입구","10842.0","10640.0","20151217"
"20150101","7호선","뚝섬유원지","4316.0","4202.0","20151217"
"20150101","7호선","청담","6932.0","7089.0","20151217"
"20150101","7호선","강남구청","4090.0","4157.0","20151217"
"20150101","7호선","학동","5123.0","4836.0","20151217"
"20150101","7호선","논현","6102.0","6162.0","20151217"
"20150101","7호선","반포","2815.0","2554.0","20151217"
"20150101","7호선","고속터미널","12781.0","10146.0","20151217"
"20150101","7호선","내방","4277.0","4413.0","20151217"
"20150101","7호선","이수","7919.0","7628.0","20151217"
"20150101","7호선","남성","5066.0","4911.0","20151217"
"20150101","7호선","숭실대입구","5353.0","5704.0","20151217"
"20150101","7호선","상도","4962.0","4886.0","20151217"
"20150101","7호선","장승배기","4736.0","4699.0","20151217"
"20150101","7호선","신대방삼거리","6772.0","6640.0","20151217"
"20150101","7호선","보라매","3793.0","3704.0","20151217"
"20150101","7호선","신풍","6246.0","5975.0","20151217"
"20150101","7호선","대림","10022.0","9751.0","20151217"
"20150101","7호선","남구로","8518.0","8359.0","20151217"
"20150101","7호선","가산디지털단지","13240.0","11713.0","20151217"
"20150101","7호선","철산","11262.0","11439.0","20151217"
"20150101","7호선","광명사거리","13742.0","13725.0","20151217"
"20150101","7호선","천왕","3486.0","3346.0","20151217"
"20150101","7호선","온수","3790.0","4252.0","20151217"
"20150101","7호선","까치울","2355.0","2186.0","20151217"
"20150101","7호선","부천종합운동장","2406.0","2416.0","20151217"
"20150101","7호선","춘의","2987.0","2914.0","20151217"
"20150101","7호선","신중동","5244.0","5335.0","20151217"
"20150101","7호선","부천시청","5428.0","5551.0","20151217"
"20150101","7호선","상동","6805.0","6566.0","20151217"
"20150101","7호선","삼산체육관","2488.0","2148.0","20151217"
"20150101","7호선","굴포천","3961.0","4110.0","20151217"
"20150101","7호선","부평구청","4471.0","3532.0","20151217"
"20150101","8호선","암사","7576.0","7313.0","20151217"
"20150101","8호선","천호","9737.0","10624.0","20151217"
